Collection Name,Title,Part,Name,Name URI,Resource Type,Resource Type URI,Genre,Genre URI,Place Created,Publisher,Date Issued,Date Created,Edition,Issuance,Frequency,Language Term,Language Term URI,Language Term Type,Extent,Physical Description Note,Form#1,Form URI#1,Form#2,Form URI#2,Abstract,Table of Contents,Note,Note Type,Subject Topic#1,Subject Topic URI#1,Subject Topic#2,Subject Topic URI#2,Subject Topic#3,Subject Topic URI#3,Subject Topic#4,Subject Topic URI#4,Subject Name,Subject Name URI,Subject Geographic,Subject Geographic URI,Subject Temporal,Subject Temporal URI,Subject Title,Subject Title URI,Subject Genre,Subject Genre URI,Identifier,Identifier LUNA,Identifier ARK,Physical Location,Physical Location Type,Shelf Locator,Related Item,Related Item Type,Related Item Identifier,Related Item Location,Date Captured,Internet Media Type,Digital Origin,Access Condition,Access Condition URI
Sturtevant Plates,Picnic party Mt. Alto,,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,A very large party of people outside of a cabin-like building for a picnic at Mt. Alto.,,,,Portraits,http://id.worldcat.org/fast/1072324,Picnics,http://id.worldcat.org/fast/1732289,Log cabins,http://id.worldcat.org/fast/1001885,Resorts,http://id.worldcat.org/fast/1095631,,,"Colorado (United States, North America) (first order administrative division)",http://id.loc.gov/authorities/names/n80125532,1886/1910,local,,,,,narv_sturtevant_49_xx711.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Sturtevant Plates,"View of Boulder, Colorado",,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Aerial view of Boulder, Colorado and the university campus.",,,,Cities and towns,http://id.worldcat.org/fast/861748,Landscapes,http://id.worldcat.org/fast/1735625,College buildings,http://id.worldcat.org/fast/867723,Universities and colleges,http://id.worldcat.org/fast/1161597,,,"Boulder (Boulder, Colorado, United States, North America) (populated place)",GNIS: 178680,1886/1910,local,,,,,narv_sturtevant_49_xx712.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Sturtevant Plates,Photo by Rocky Mountain Joe,,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"A line of men and children pose on buggies outside the Seely Furniture store in the Boulder, Colorado mountains. The buggies also transport boilers and other machinery.",,,,Boilers,http://id.worldcat.org/fast/835582,Carriages and carts,http://id.worldcat.org/fast/847910,Portraits,http://id.worldcat.org/fast/1072324,Furniture industry and trade,http://id.worldcat.org/fast/936544,Rocky Mountain Joe,local,"Boulder (Boulder, Colorado, United States, North America) (populated place)",GNIS: 178680,1886/1910,local,,,,,narv_sturtevant_49_xx713.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Sturtevant Plates,"Goat Rock, Boulder Canyon J.B. Sturtevant",,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Goat Rock formation with a railroad track running across it.,,,,Canyons,http://id.worldcat.org/fast/846173,Rock formations,local,Railroad tracks,http://id.worldcat.org/fast/1431160,,,,,"Boulder (Boulder, Colorado, United States, North America) (populated place)",GNIS: 178680,1886/1910,local,,,,,narv_sturtevant_49_xx714.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Sturtevant Plates,x Shows where accident happened. Photo by J.B. Sturtevant.,,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"View of a grassy railroad track where the ""x"" shows the location of a previous train accident near University Hill in Boulder, Colorado. There is a home in the background.",,,,Railroads,http://id.worldcat.org/fast/1088711,Railroad accidents,http://id.worldcat.org/fast/1088560,Railroad tracks,http://id.worldcat.org/fast/1431160,,,,,"Boulder (Boulder, Colorado, United States, North America) (populated place)",GNIS: 178680,1886/1910,local,,,,,narv_sturtevant_49_xx715.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Sturtevant Plates,"Elk Day on Pearl, Boulder, Colorado, May 11th 1903, J.B. Sturtevant",,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1903-05-11,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Street scene with several carriages parked on the side of the dirt road on Pearl St. in Boulder, Colorado. People walk along street during Elk Day.",,,,"Stores, Retail",http://id.worldcat.org/fast/1134043,Dirt roads,http://id.worldcat.org/fast/1728432,Special events,http://id.worldcat.org/fast/1128924,Horse-drawn vehicles,http://id.worldcat.org/fast/960548,,,"Boulder (Boulder, Colorado, United States, North America) (populated place)",GNIS: 178680,1886/1910,local,,,,,narv_sturtevant_49_xx716.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Sturtevant Plates,Switzerland Trail of America,,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Landscape showing mountain peaks among the Switzerland Trail of America.,,,,Landscapes,http://id.worldcat.org/fast/1735625,Mountains,http://id.worldcat.org/fast/1028366,,,,,,,"Boulder (Boulder, Colorado, United States, North America) (populated place)",GNIS: 178680,1886/1910,local,,,,,narv_sturtevant_49_xx717.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Sturtevant Plates,Six studio portraits on one plate,,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Portraits of three different women, one boy and one man in a studio.",,,,Portraits,http://id.worldcat.org/fast/1072324,Photography--Studios and dark rooms,http://id.worldcat.org/fast/1061833,Families,http://id.worldcat.org/fast/1728849,,,,,"[Boulder (Boulder, Colorado, United States, North America) (populated place)]",GNIS: 178680,1886/1910,local,,,,,narv_sturtevant_50_1.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Sturtevant Plates,Eight studio portraits on one plate,,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Eight separate portraits of different people that include four women, three men, and one dog. The woman in the top right corner is also in two portraits from a plate in box 50 folder 10. The portraits of the man and woman on the right side of the image are the same person, in one picture they are wearing a hat and the other portrait they are not wearing a hat.",,,,Portraits,http://id.worldcat.org/fast/1072324,Photography--Studios and dark rooms,http://id.worldcat.org/fast/1061833,Families,http://id.worldcat.org/fast/1728849,Dogs,http://id.worldcat.org/fast/896265,,,"[Boulder (Boulder, Colorado, United States, North America) (populated place)]",GNIS: 178680,1886/1910,local,,,,,narv_sturtevant_50_10.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Sturtevant Plates,Eight studio portraits on one plate,,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Four different women, one girl. One woman is dressed in Western clothing, holding a gun and a cigar. Woman with gun is the same woman in two portraits of box 50 folder 9.",,,,Portraits,http://id.worldcat.org/fast/1072324,Photography--Studios and dark rooms,http://id.worldcat.org/fast/1061833,Families,http://id.worldcat.org/fast/1728849,Women,http://id.worldcat.org/fast/1176568,,,"[Boulder (Boulder, Colorado, United States, North America) (populated place)]",GNIS: 178680,1886/1910,local,,,,,narv_sturtevant_50_11.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Sturtevant Plates,Deceased infant in coffin,,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Portrait of a deceased infant in a coffin. Coffin has a small plaque that reads ""Our darling."" [Cataloger's note: Infant might be James Winters Sturtevant according to a photograph of a gravestone seen in ID narv_sturtevant_50_52.jpg.]",,,,Infants,http://id.worldcat.org/fast/972103,Funeral rites and ceremonies,http://id.worldcat.org/fast/936223,Coffins,http://id.worldcat.org/fast/866423,Portraits,http://id.worldcat.org/fast/1072324,,,"[Boulder (Boulder, Colorado, United States, North America) (populated place)]",GNIS: 178680,1886/1910,local,,,,,narv_sturtevant_50_12.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Sturtevant Plates,Studio portrait of a woman with large hat,,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Studio portrait of a woman with a large hat.,,,,Portraits,http://id.worldcat.org/fast/1072324,Women,http://id.worldcat.org/fast/1176568,Photography--Studios and dark rooms,http://id.worldcat.org/fast/1061833,,,,,"[Boulder (Boulder, Colorado, United States, North America) (populated place)]",GNIS: 178680,1886/1910,local,,,,,narv_sturtevant_50_13.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Sturtevant Plates,Studio portrait of unidentified man,,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Studio portrait of a man with diamond patterned neck tie and pinky ring.,,,,Portraits,http://id.worldcat.org/fast/1072324,Photography--Studios and dark rooms,http://id.worldcat.org/fast/1061833,Men,http://id.worldcat.org/fast/1015978,,,,,"[Boulder (Boulder, Colorado, United States, North America) (populated place)]",GNIS: 178680,1886/1910,local,,,,,narv_sturtevant_50_14.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Sturtevant Plates,Studio portrait of an unidentified woman,,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Studio portrait of a woman with fur scarf and eye glasses.,,,,Portraits,http://id.worldcat.org/fast/1072324,Photography--Studios and dark rooms,http://id.worldcat.org/fast/1061833,Women,http://id.worldcat.org/fast/1176568,,,,,"[Boulder (Boulder, Colorado, United States, North America) (populated place)]",GNIS: 178680,1886/1910,local,,,,,narv_sturtevant_50_15.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Sturtevant Plates,Studio portrait of an unidentified woman,,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Studio portrait of a woman with a large fur hat topped by fruit.,,,,Portraits,http://id.worldcat.org/fast/1072324,Photography--Studios and dark rooms,http://id.worldcat.org/fast/1061833,Women,http://id.worldcat.org/fast/1176568,,,,,"[Boulder (Boulder, Colorado, United States, North America) (populated place)]",GNIS: 178680,1886/1910,local,,,,,narv_sturtevant_50_16.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Sturtevant Plates,Studio portrait of a man wearing metal arm guards,,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Studio portrait of a man wearing metal arm guards. [Cataloger's note: this is a photograph of another picture]. Part of an embossed name is visible at the bottom of image.,,,,Portraits,http://id.worldcat.org/fast/1072324,Photography--Studios and dark rooms,http://id.worldcat.org/fast/1061833,Men,http://id.worldcat.org/fast/1015978,,,,,"[Boulder (Boulder, Colorado, United States, North America) (populated place)]",GNIS: 178680,1886/1910,local,,,,,narv_sturtevant_50_17.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Sturtevant Plates,Studio portrait of unidentified male runner,,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Studio portrait of a male runner posing in a start position.,,,,Portraits,http://id.worldcat.org/fast/1072324,Photography--Studios and dark rooms,http://id.worldcat.org/fast/1061833,Men,http://id.worldcat.org/fast/1015978,Athletes,http://id.worldcat.org/fast/820027,,,"[Boulder (Boulder, Colorado, United States, North America) (populated place)]",GNIS: 178680,1886/1910,local,,,,,narv_sturtevant_50_18.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Sturtevant Plates,Studio portrait of a woman with striped shirt,,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Studio portrait of unidentified woman wearing a striped shirt.,,,,Portraits,http://id.worldcat.org/fast/1072324,Photography--Studios and dark rooms,http://id.worldcat.org/fast/1061833,Women,http://id.worldcat.org/fast/1176568,,,,,"[Boulder (Boulder, Colorado, United States, North America) (populated place)]",GNIS: 178680,1886/1910,local,,,,,narv_sturtevant_50_19.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Sturtevant Plates,Family studio portrait,,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"A woman, man and two boys pose for a family photograph.",,,,Portraits,http://id.worldcat.org/fast/1072324,Photography--Studios and dark rooms,http://id.worldcat.org/fast/1061833,Families,http://id.worldcat.org/fast/1728849,,,,,"[Boulder (Boulder, Colorado, United States, North America) (populated place)]",GNIS: 178680,1886/1910,local,,,,,narv_sturtevant_50_2.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Sturtevant Plates,Studio portrait of two young boys,,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Studio portrait of two young boys. [Cataloger's note: same boys as box 50 folder 47.],,,,Boys,http://id.worldcat.org/fast/837358,Portraits,http://id.worldcat.org/fast/1072324,Photography--Studios and dark rooms,http://id.worldcat.org/fast/1061833,Children,http://id.worldcat.org/fast/854835,,,"[Boulder (Boulder, Colorado, United States, North America) (populated place)]",GNIS: 178680,1886/1910,local,,,,,narv_sturtevant_50_20.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Sturtevant Plates,A man and woman in front of house,,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Portrait of a man and woman in front of their house. The woman is seated and working on task using string with her hands while the man stands and looks over her shoulder.,,,,Portraits,http://id.worldcat.org/fast/1072324,Couples,http://id.worldcat.org/fast/881567,Dwellings,http://id.worldcat.org/fast/899978,Housekeeping,http://id.worldcat.org/fast/962201,,,"[Boulder (Boulder, Colorado, United States, North America) (populated place)]",GNIS: 178680,1886/1910,local,,,,,narv_sturtevant_50_21.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Sturtevant Plates,Three people sitting in a family home,,"Sturtevant, J. Bevier (Joseph Bevier), 1851-1910",http://id.worldcat.org/fast/352744,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Portrait of two women and one man sitting in a living room. [Cataloger's note: same woman as box 50 folder 21-33. The same man as box 50 folder 24, 26 and 32.]",,,,Portraits,http://id.worldcat.org/fast/1072324,Living rooms,http://id.worldcat.org/fast/1000926,Dwellings,http://id.worldcat.org/fast/899978,Families,http://id.worldcat.org/fast/1728849,,,"[Boulder (Boulder, Colorado, United States, North America) (populated place)]",GNIS: 178680,1886/1910,local,,,,,narv_sturtevant_50_22.jpg,,,CU Museum of Natural History,,COU: 1111,,,,,2020,image/jpeg,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
